url	download_complete
wics.ics.uci.edu/first-project-meeting-by-wics?share=facebook	complete
matt-smith-v2.ics.uci.edu/dutran/wordpress/author/chenli	complete
wics.ics.uci.edu/letter-of-recommendation-workshop/8418211828_c9d1dba579_c/feed	complete
ngs.ics.uci.edu/quality-of-experience/feed	incomplete
ngs.ics.uci.edu/abstraction-matching	complete
ngs.ics.uci.edu/vace2-close-out-workshop	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fcamera-with-wifi%2F&format=xml	complete
sdcl.ics.uci.edu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsdcl.ics.uci.edu%2Fresearch%2Fcodeexchange%2F&format=xml	complete
sdcl.ics.uci.edu/papers/dissertations	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fawards-and-accomplishments%2F&format=xml	complete
wics.ics.uci.edu?p=2246	complete
ngs.ics.uci.edu?p=761	incomplete
wics.ics.uci.edu?p=2248	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fon-selecting-a-research-problem%2F&format=xml	complete
wics.ics.uci.edu/fall-quarter-2016-first-general-meeting?share=facebook	complete
ngs.ics.uci.edu/busy-working-on-eventweb-project	complete
wics.ics.uci.edu/project-development/feed	complete
wics.ics.uci.edu/studying-with-wics	complete
www.ics.uci.edu/~perl/talk/rustconf18	complete
ngs.ics.uci.edu/853/feed	incomplete
www.ics.uci.edu/~kay/taguide.html	complete
emj.ics.uci.edu/software/software-computational-biology	incomplete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2006%2F07%2F2006_nytimes%2F&format=xml	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fweek-2-broadcom-info-session%2F	complete
wics.ics.uci.edu/gen-meeting-and-mentorship-14?share=facebook	complete
ngs.ics.uci.edu/social-networking-platform/feed	complete
cloudberry.ics.uci.edu?p=177	complete
www.ics.uci.edu/~wmt	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fexploreics%2F&format=xml	complete
cloudberry.ics.uci.edu?p=173	complete
www.ics.uci.edu/~fowlkes/software/hme	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fpain-management-after-knee-surgery%2F&format=xml	complete
www.ics.uci.edu/%7Emagda/ics_x33/scheduleU.html	complete
ngs.ics.uci.edu?p=1886	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fface-recognition-engine%2F&format=xml	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-spring-quarter-2018-week-4-blind-squirrel-games-debugging-session%2F	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Findia-has-more-than-200-million-telephone-subscribers%2F	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2014%2F03%2Fspring-2014%2F	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Fproject-meeting-7%2F&format=xml	incomplete
ngs.ics.uci.edu/entrepreneurship	complete
ngs.ics.uci.edu/blog	complete
cml.ics.uci.edu/2017/11/new-faculty-member-eric-sudderth	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Fwics-group-tech-interview-practice%2F&format=xml	incomplete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwinter-quarter-2017-mock-technical-interviews-prep-workshop%2F	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fsharing-your-photos-animoto%2F	complete
cwicsocal18.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcwicsocal18.ics.uci.edu%2Fsponsors%2Fcurrent-sponsors%2F	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fweb-video-and-cable%2F&format=xml	complete
ngs.ics.uci.edu/fast-image-similarity-search/feed	complete
wics.ics.uci.edu/letter-of-recommendation-workshop?share=google-plus-1	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2F1077%2F&format=xml	complete
cml.ics.uci.edu/aiml/page/8	complete
cml.ics.uci.edu/aiml/page/9	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fobjective-self-4-you-are-the-most-important%2F	complete
cml.ics.uci.edu/aiml/page/2	complete
ngs.ics.uci.edu/all-those-lifelogs-and-mobile-phones/feed	complete
www.ics.uci.edu/~fielding/pubs/dissertation/rest_arch_style.htm	complete
cml.ics.uci.edu/aiml/page/6	complete
cml.ics.uci.edu/aiml/page/7	complete
cml.ics.uci.edu/aiml/page/4	complete
cml.ics.uci.edu/aiml/page/5	complete
ngs.ics.uci.edu/text-mining-nyt/feed	complete
ngs.ics.uci.edu/freezen-in-time-or/feed	complete
wics.ics.uci.edu/fall-quarter-2016-week-4-mentorship-reveal/feed	complete
cml.ics.uci.edu/2011/09/2011_smythkdd/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fmultimedia-semantics-bridging-the-semantic-gap%2F	complete
www.ics.uci.edu/community/news/view_news?id=1312	complete
ngs.ics.uci.edu/tag/mega-storiy	complete
emj.ics.uci.edu?page_id=220	complete
chenli.ics.uci.edu?p=2	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch13/CowData.txt	complete
cml.ics.uci.edu/2017/01/winter-2017/feed	complete
wics.ics.uci.edu/food-and-fun-with-wics?share=twitter	complete
wics.ics.uci.edu/wics-launches-a-flappy-bird-python-project?share=google-plus-1	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Finteresting-uses-of-mass-photography%2F&format=xml	incomplete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Ftba-2%2F&format=xml	incomplete
ngs.ics.uci.edu/tag/education/feed	complete
ngs.ics.uci.edu?p=1674	complete
wics.ics.uci.edu/wics-fall-quarter-week-0-anteater-involvement-fair/feed	complete
ngs.ics.uci.edu?p=1672	complete
ngs.ics.uci.edu?p=397	complete
ngs.ics.uci.edu?p=396	incomplete
ngs.ics.uci.edu?p=395	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fconvergence-in-search-and-databases%2F&format=xml	incomplete
ngs.ics.uci.edu/tag/quantified-self	complete
wics.ics.uci.edu/studying-with-wics-2?share=google-plus-1	complete
ngs.ics.uci.edu?p=399	complete
ngs.ics.uci.edu?p=398	incomplete
www.ics.uci.edu/~wjohnson/BIDA/Ch9/Model1.txt	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fnagpur-a-model-for-indian-cities%2F	incomplete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-resume-workshop%2F&format=xml	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fdata-mining%2F	incomplete
ngs.ics.uci.edu/xmlrpc.php?rsd	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fwords-the-world-of-words%2F	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fnext-generation-search-in-2010%2F	incomplete
www.ics.uci.edu/~lopes/teaching/inf102S14	complete
ngs.ics.uci.edu/tag/artificial-intelligence	complete
www.ics.uci.edu/~sternh/courses/225	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fsentiment-analysis%2F&format=xml	complete
computableplant.ics.uci.edu/~guy/Plenum.html	incomplete
matt-smith-v2.ics.uci.edu/dutran/wordpress/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmatt-smith-v2.ics.uci.edu%2Fdutran%2Fwordpress%2Fabout%2F	complete
wics.ics.uci.edu/aspireit-2018?share=twitter	incomplete
mcs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmcs.ics.uci.edu%2Fcareer%2Fcareer-planning%2F&format=xml	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Ftechnology-and-auto-industry%2F&format=xml	incomplete
ngs.ics.uci.edu/web-science-2	incomplete
ngs.ics.uci.edu/web-science-3	incomplete
wics.ics.uci.edu/google-career-panel?share=google-plus-1	complete
ngs.ics.uci.edu/category/technical-thoughts/feed	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fawards-and-accomplishments%2Fscreen-shot-2018-07-25-at-4-31-46-pm%2F&format=xml	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Ffall-quarter-2016-week-1-mentorship-mixer%2Fimg_2377%2F	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Felectricity-in-india%2F&format=xml	complete
www.ics.uci.edu/~pattis	complete
ngs.ics.uci.edu/allergic-reaction	complete
www.ics.uci.edu/academics/graduate	complete
wics.ics.uci.edu/event/blind-squirrel-event	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-hosts-a-toy-hacking-workshop-with-dr-garnet-hertz%2F13-02-03-toy-hacker-013%2F&format=xml	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fhello-world%2F&format=xml	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fvideo-communication-is-starting%2F&format=xml	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Fspireon-techtalk%2F	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Feventweb-and-saving-lives%2F	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-mock-interviews%2F	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2014%2F09%2Ffall-2014%2F&format=xml	complete
wics.ics.uci.edu?p=438	incomplete
ngs.ics.uci.edu/in-florence	incomplete
ngs.ics.uci.edu/tag/mobile-photos/feed	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2Fsubscribe%2F	complete
www.ics.uci.edu/grad/degrees	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fextreme-stories-11%2F	incomplete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fletter-of-recommendation-workshop%2F&format=xml	complete
wics.ics.uci.edu/wics-mentorship-program/feed	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fexploreics%2F	complete
ngs.ics.uci.edu/tag/mega-story	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch10/DentalWBcode.txt	complete
wics.ics.uci.edu/event/video-game-night-with-faculty/feed	complete
sdcl.ics.uci.edu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsdcl.ics.uci.edu%2Fresearch%2Fpast-projects%2F	complete
www.ics.uci.edu/~mlevorat/%20	complete
wics.ics.uci.edu/women-empowering-women-lunch-2018?afg79_page_id=2	complete
wics.ics.uci.edu/women-empowering-women-lunch-2018?afg79_page_id=1	complete
wics.ics.uci.edu/i-htm?share=facebook	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Feventfulcom%2F	incomplete
ngs.ics.uci.edu/a-picture-is-worth-a-thousand-lies/feed	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-hosts-a-toy-hacking-workshop%2Fattachment%2F004%2F	complete
sdcl.ics.uci.edu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsdcl.ics.uci.edu%2Fresearch%2Fpast-projects%2Fcalico%2F	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fphoto-taking-behaviour-teens-of-photography%2F	incomplete
ngs.ics.uci.edu/steering-wheel-and-search-as-a-conversation/feed	complete
ngs.ics.uci.edu/iit-students	complete
emj.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Femj.ics.uci.edu%2Fphd-theses%2F&format=xml	incomplete
www.ics.uci.edu/~dechter/books/index.html	complete
ngs.ics.uci.edu/in-singapore	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fcnn-youtube-debates%2F	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fgoggles-to-cyberspace%2F	complete
futurehealth.ics.uci.edu/resources/blog	complete
ngs.ics.uci.edu/future-of-web-is-here-now/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fexperiential-education%2F&format=xml	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fbusy-time%2F	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fworship-tech%2F&format=xml	incomplete
ngs.ics.uci.edu/till-divorce-do-us-apart/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Farun-hampapur-distinguished-engineer-at-ibm%2F	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fextreme-stories-8%2F	incomplete
ngs.ics.uci.edu/reflecting-on-your-life/feed	incomplete
www.ics.uci.edu/community/news/view_news?id=1413	incomplete
ngs.ics.uci.edu/tag/semantic-gap	complete
emj.ics.uci.edu/topics/feed	incomplete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-winter-quarter-week-8-amazon-interview-workshop%2F	complete
www.ics.uci.edu/~jutts	incomplete
cml.ics.uci.edu/2014/09/2014_google/feed	complete
ngs.ics.uci.edu/google-phone-a-step-towards-folk-computing	incomplete
wics.ics.uci.edu/movie-night?share=facebook	complete
ngs.ics.uci.edu/other-india/feed	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fmultimedia-search-in-france%2F&format=xml	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fback-to-cyber-3-now-and-future%2F&format=xml	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fyrl-berkeley%2F	complete
cwicsocal18.ics.uci.edu/photos	complete
ngs.ics.uci.edu/yahoo-acquires-upcomingorg	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fconference-non-proceedings%2F&format=xml	incomplete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Fweek-2-intro-to-networking-and-professional-attire-workshop%2F&format=xml	incomplete
ngs.ics.uci.edu/most-popular-but-little-known-photosite/feed	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2007%2F12%2F2007_yahoogift%2F&format=xml	complete
cwicsocal18.ics.uci.edu?p=34	complete
cwicsocal18.ics.uci.edu?p=32	complete
cwicsocal18.ics.uci.edu?p=30	incomplete
ngs.ics.uci.edu/video-games-in-academia/feed	complete
ngs.ics.uci.edu/video-will-bring-facebook-and-comcast-closer	complete
emj.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Femj.ics.uci.edu%2Ftalks%2F&format=xml	complete
cml.ics.uci.edu?p=652	complete
wics.ics.uci.edu/event/project-meeting-awards/feed	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-hosts-a-toy-hacking-workshop-with-dr-garnet-hertz%2F13-02-03-toy-hacker-005%2F&format=xml	complete
cml.ics.uci.edu/2008/09/2008_newmanimls/feed	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-is-awarded-the-ncwit-student-seed-fund%2Fncwit%2F	incomplete
ngs.ics.uci.edu/losing-friends	complete
wics.ics.uci.edu/fall-quarter-2016-wk-7-summer-internship-panel?share=twitter	complete
ngs.ics.uci.edu/tag/health-persona/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fa-japanese-view-on-the-japneses-crisis%2F&format=xml	complete
ngs.ics.uci.edu/research/patents/feed	complete
wics.ics.uci.edu/grace-hopper-celebration-2014?share=facebook	complete
wics.ics.uci.edu/fall-quarter-update/feed	incomplete
mcs.ics.uci.edu/current-students/resources/forms	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Faspireit-2018%2F	complete
computableplant.ics.uci.edu/sw/dd	incomplete
wics.ics.uci.edu/wics-spring-quarter-week-2-intuit-react-workshop/feed	complete
ngs.ics.uci.edu/young-innovators-in-ics-180280/feed	complete
sdcl.ics.uci.edu/papers/technical-reports	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fafter-mandarin-it-is-hindi%2F	complete
sdcl.ics.uci.edu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsdcl.ics.uci.edu%2Fpapers%2Ftechnical-reports%2F	complete
ngs.ics.uci.edu/rehabilitation-from-knee-surgery	complete
www.ics.uci.edu/~smyth/courses/cs274	complete
ngs.ics.uci.edu/nagpur-person-to-head-citi-bank	complete
jujube.ics.uci.edu/localsearch/fuzzysearch	complete
www.ics.uci.edu/~dan	complete
wics.ics.uci.edu/inittogether?afg3_page_id=2	complete
wics.ics.uci.edu/inittogether?afg3_page_id=3	complete
wics.ics.uci.edu/inittogether?afg3_page_id=1	complete
wics.ics.uci.edu/wics-is-awarded-the-ncwit-student-seed-fund-2?share=facebook	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fcruising%2F	complete
ngs.ics.uci.edu?p=1198	incomplete
ngs.ics.uci.edu?p=1191	complete
ngs.ics.uci.edu?p=1194	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2009%2F10%2F2009_speakerseries0910%2F&format=xml	complete
mcs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmcs.ics.uci.edu%2Fabout%2Fcourse-descriptions%2F	complete
www.ics.uci.edu/~yamingy/bayesD_demo3.r	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fmemories-from-ann-arbor-mi%2F&format=xml	incomplete
matt-smith-v2.ics.uci.edu/dutran/wordpress/category/uncategorized/feed	complete
www.ics.uci.edu/ugrad/policies	incomplete
ngs.ics.uci.edu/vision-andor-hype-in-search/feed	complete
ngs.ics.uci.edu/personal/favorite-books/feed	complete
emj.ics.uci.edu?p=59	incomplete
ngs.ics.uci.edu/newscorp-going-mobile/feed	complete
wics.ics.uci.edu?p=338	complete
wics.ics.uci.edu?p=339	complete
wics.ics.uci.edu/event/websites-due	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fphoto-jan-08-18-43-06-2%2F	complete
chenli.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchenli.ics.uci.edu%2Fpublications%2F	incomplete
wics.ics.uci.edu?p=337	incomplete
ngs.ics.uci.edu?p=1441	incomplete
ngs.ics.uci.edu?p=1447	incomplete
cml.ics.uci.edu/2015/01/winter-2015	complete
ngs.ics.uci.edu?p=1444	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fthe-web-you-trust%2F&format=xml	complete
ngs.ics.uci.edu?p=617	complete
ngs.ics.uci.edu/tag/food/feed	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2006%2F10%2F2006_cmlnips%2F&format=xml	complete
ngs.ics.uci.edu/goodbye-mouse/feed	complete
wics.ics.uci.edu/winter-quarter-2017-mock-technical-interviews-prep-workshop?share=google-plus-1	complete
wics.ics.uci.edu/week-5-facebook-women-panel?share=google-plus-1	complete
www.ics.uci.edu/~dechter/talks/lifted-minischool-2014	complete
sdcl.ics.uci.edu	incomplete
ngs.ics.uci.edu/tag/connecting-people-to-resources/feed	complete
wics.ics.uci.edu?p=2265	complete
wics.ics.uci.edu?p=2267	complete
wics.ics.uci.edu?p=2261	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fprofessionalsocial%2Finterviews%2F&format=xml	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-hosts-a-toy-hacking-workshop%2Fattachment%2F003%2F&format=xml	complete
mhcid.ics.uci.edu/people/industry-advisory-board	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fnostalgia-in-atlanta-at-tsrb%2F&format=xml	incomplete
wics.ics.uci.edu?p=31	complete
wics.ics.uci.edu/event/week-6-homework-help?ical=1	complete
ngs.ics.uci.edu/maps-become-more-visual	complete
sdcl.ics.uci.edu?p=176	incomplete
ngs.ics.uci.edu/solution-consolidation-of-experiences-and-making-them-actionable/feed	complete
ngs.ics.uci.edu/category/entrepreneurism/page/8	complete
ngs.ics.uci.edu/category/entrepreneurism/page/9	complete
ngs.ics.uci.edu/category/entrepreneurism/page/4	complete
ngs.ics.uci.edu/category/entrepreneurism/page/5	complete
wics.ics.uci.edu/event/spireon-techtalk/feed	complete
ngs.ics.uci.edu/category/entrepreneurism/page/7	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Fhour-of-code-workshop%2F&format=xml	complete
ngs.ics.uci.edu/category/entrepreneurism/page/2	complete
ngs.ics.uci.edu/category/entrepreneurism/page/3	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2014%2F08%2F2014_deep%2F&format=xml	complete
ngs.ics.uci.edu/multimedia-search-in-france	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fweek-5-facebook-women-panel%2F&format=xml	complete
www.ics.uci.edu/~perl/publication/pg_diversity	complete
wics.ics.uci.edu/first-android-app-development-meeting?afg24_page_id=2	complete
sdcl.ics.uci.edu?p=2167	complete
www.ics.uci.edu/~mjcarey	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fonline-video%2F&format=xml	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2018%2F01%2Fwinter-2018%2F&format=xml	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Faggressiveness-in-start-ups%2F	complete
www.ics.uci.edu/~ucounsel	complete
www.ics.uci.edu/~fowlkes/software/nca	complete
mcs.ics.uci.edu/current-students/resources/policies	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fmeeting-prof-h-h-nagel%2F&format=xml	complete
cml.ics.uci.edu/2013/01/winter-2013/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fsmart-traffic%2F	complete
www.ics.uci.edu/%7Emagda/ics_x33/quizsolG.html	complete
wics.ics.uci.edu?p=921	complete
wics.ics.uci.edu?p=920	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fgen-meeting-and-mentorship-14%2F&format=xml	complete
ngs.ics.uci.edu/sourav-ganguli-issue	complete
